"time" "cause" "pct" "age_specific" "sex" "id" "start" "end" "group" "cip"
69.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.881385436042755
69.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
69.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.11035633284517
70 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.870561309923429
70 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
70 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.121180458964497
70.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.868276372102108
70.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
70.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.123465396785818
70.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.865781325055837
70.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
70.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.125960443832088
70.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.855402392862262
70.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
70.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.136339376025664
71 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.844513724495484
71 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
71 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.147228044392442
71.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.838787415424664
71.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
71.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.152954353463262
71.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.832811930071547
71.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
71.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.158929838816379
71.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.829645344786104
71.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
71.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.162096424101822
72 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.816669078930031
72 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
72 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.175072689957894
72.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.809987777311624
72.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
72.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.181753991576301
72.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.803002517229529
72.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
72.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.188739251658396
72.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.79218283777391
72.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
72.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.199558931114016
73 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.784673656771268
73 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
73 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.207068112116658
73.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.77709226878314
73.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
73.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.214649500104786
73.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.769510880795012
73.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
73.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.222230888092914
73.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.761697373431606
73.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
73.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.23004439545632
74 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.757791233055033
74 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
74 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.233950535832892
74.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.753781755631462
74.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
74.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.237960013256464
74.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.753781755631462
74.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
74.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.237960013256464
74.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.745970545728545
74.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
74.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.24577122315938
75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.730388804775665
75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.261352964112261
75.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.726461983244613
75.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
75.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.265279785643313
75.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.726461983244613
75.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
75.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.265279785643313
75.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.707018108242403
75.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
75.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.284723660645523
76 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.703046096398344
76 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
76 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.288695672489582
76.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.69507937549969
76.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
76.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.296662393388236
76.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.691038216339808
76.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
76.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.300703552548118
76.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.687066732337855
76.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
76.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.304675036550071
77 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.66647139106445
77 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
77 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.325270377823475
77.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.65826843182527
77.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
77.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.333473337062656
77.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.641441404173889
77.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
77.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.350300364714036
77.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.632888852118237
77.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
77.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.358852916769688
78 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.624275711513347
78 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
78 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.367466057374579
78.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.603241546421363
78.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
78.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.388500222466563
78.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.603241546421363
78.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
78.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.388500222466563
78.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.603241546421363
78.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
78.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.388500222466563
79 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.58308060774403
79 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
79 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.408661161143896
79.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.578945284284852
79.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
79.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.412796484603073
79.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.566769868781029
79.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
79.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.424971900106897
79.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.554733877635072
79.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
79.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.437007891252853
80 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.542375328284841
80 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
80 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.449366440603085
80.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.530293008652744
80.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
80.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.461448760235182
80.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.522377299320441
80.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
80.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.469364469567484
81 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.514117979501264
81 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
81 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.477623789386661
81.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.510005035665254
81.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
81.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.481736733222671
81.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.497894439897711
81.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
81.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.493847328990214
81.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.489798595346529
81.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
81.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.501943173541397
82 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.485750673070938
82 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
82 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.505991095816988
82.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.473838889867328
82.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
82.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.517902879020597
82.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.457908099604548
82.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.00825823111207522
82.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.533833669283378
82.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.449909858714256
82.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0122749688279046
82.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.53781517245784
83 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.442085339432269
83 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0122749688279046
83 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.545639691739827
83.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.43439689874649
83.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0122749688279046
83.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.553328132425606
83.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.430746504639377
83.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0122749688279046
83.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.556978526532719
83.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.41264791200747
83.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0122749688279046
83.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.575077119164626
84 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.401658316121069
84 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0122749688279046
84 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.586066715051027
84.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.393934117734126
84.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0122749688279046
84.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.59379091343797
84.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.385974211850013
84.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0122749688279046
84.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.601750819322083
84.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.378097187118381
84.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0122749688279046
84.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.609627844053715
85 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.362466216166546
85 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
85 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.621402354980688
85.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.346575487124462
85.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
85.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.637293084022772
85.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.331044809083682
85.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
85.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.652823762063552
85.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.319542020915795
85.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
85.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.664326550231439
86 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.300322508187183
86 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
86 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.683546062960051
86.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.28092505441163
86.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
86.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.702943516735604
86.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.277076765995032
86.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
86.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.706791805152202
86.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.266089583493427
86.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
86.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.717778987653807
87 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.249077952227684
87 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
87 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.73479061891955
87.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.242111082308203
87.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
87.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.741757488839031
87.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.225297812703467
87.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
87.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.758570758443768
87.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.215260800242457
87.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
87.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.768607770904777
88 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.208883057664545
88 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
88 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.774985513482689
88.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.202872350061092
88.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
88.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.780996221086142
88.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.188254095206041
88.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
88.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.795614475941193
88.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.185444332591025
88.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0161314288527665
88.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.798424238556209
89 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.177182791767771
89 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0188573179568861
89 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.803959890275344
89.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.174538272487655
89.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0188573179568861
89.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.80660440955546
89.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.166605956861188
89.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0188573179568861
89.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.814536725181927
89.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.156062887487713
89.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0188573179568861
89.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.825079794555401
90 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.156062887487713
90 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0188573179568861
90 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.825079794555401
90.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.14755036635202
90.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0188573179568861
90.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.833592315691095
90.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.133993388247027
90.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0188573179568861
90.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.847149293796088
90.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.131201859325213
90.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0188573179568861
90.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.849940822717901
91 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.125846681393572
91 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0188573179568861
91 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.855296000649543
91.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.11726622584401
91.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.02171746980674
91.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.86101630434925
91.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.108392024969328
91.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.02171746980674
91.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.869890505223932
91.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.105539603259609
91.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.02171746980674
91.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.872742926933651
92 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0882561142240635
92 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.02171746980674
92 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.890026415969197
92.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0790305116407002
92.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.02171746980674
92.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.89925201855256
92.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0725073582989281
92.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.02171746980674
92.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.905775171894333
92.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0664650784406841
92.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.02171746980674
92.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.911817451752577
93 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0585345861267388
93 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.02171746980674
93 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.919747944066522
93.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0567608107895649
93.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
93.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.919747944066522
93.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0532132601152171
93.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
93.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.92329549474087
93.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0532132601152171
93.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
93.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.92329549474087
94 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0496657094408693
94 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
94 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.926843045415218
94.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0480635897814864
94.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
94.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.928445165074601
94.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0464614701221035
94.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
94.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.930047284733983
94.75 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0448593504627207
94.75 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
94.75 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.931649404393366
95 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0416551111439549
95 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
95 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.934853643712132
95.25 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0349902933609221
95.25 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
95.25 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.941518461495164
95.5 "Censored" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0318093576008383
95.5 "External" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.0234912451439139
95.5 "Natural" 50 28 "Females" 15 "O00" "O99" "Diagnosed" 0.944699397255248
