"id" "start" "end" "sex" "cod" "exposure" "n" "fu" "cases" "HR" "CI_left" "CI_right"
11342 "S48" "S48" "All" "All" 1 200 93.9917209371963 6 4.20598632982945 1.89000810010351 9.35991809016231
11342 "S48" "S48" "All" "All" 2 197 95.8233176135941 NA NA NA NA
11342 "S48" "S48" "All" "All" 3 202 193.215075978741 NA NA NA NA
11342 "S48" "S48" "All" "All" 4 228 565.56239239464 15 1.87660141940495 1.13132984375532 3.11282594262962
11342 "S48" "S48" "All" "All" 5 185 744.503196347034 18 2.32140705721779 1.46257410408775 3.68455226319066
11342 "S48" "S48" "All" "All" 6 107 759.041619881727 9 1.07215277749918 0.557853210648339 2.06059865992925
11343 "S49" "S49" "All" "All" 0 7378016 101625888.225256 1033781 1 NA NA
11343 "S49" "S49" "All" "All" 1 2685 1300.60041170746 49 3.07391350513667 2.32316793748677 4.06726697824677
11343 "S49" "S49" "All" "All" 2 2648 1291.44372333258 31 2.1517182492993 1.51321850516856 3.05963177727062
11343 "S49" "S49" "All" "All" 3 2712 2581.4090500786 40 1.49898829290733 1.0995325888776 2.04356462464376
11343 "S49" "S49" "All" "All" 4 2919 7695.67785013848 118 1.57989127104243 1.31905447262122 1.89230731567585
11343 "S49" "S49" "All" "All" 5 2516 10925.6108840482 123 1.28455499666692 1.07645749154252 1.5328812818214
11343 "S49" "S49" "All" "All" 6 1880 11715.759188562 131 1.18652182544791 0.999758528989628 1.40817407548103
11344 "S50" "S50" "All" "All" 0 7305068 97756631.6268134 1004461 1 NA NA
11344 "S50" "S50" "All" "All" 1 293398 142553.706332809 2526 2.51854392427308 2.42206647063661 2.61886433563719
11344 "S50" "S50" "All" "All" 2 291997 142185.951418519 1650 1.75312470818469 1.67045960946303 1.83988060832887
11344 "S50" "S50" "All" "All" 3 298510 283364.273021933 2810 1.60140345141127 1.54317735518445 1.66182649426281
11344 "S50" "S50" "All" "All" 4 326980 845984.734328917 6973 1.50677135213232 1.47167503539272 1.54270464131425
11344 "S50" "S50" "All" "All" 5 280261 1196126.9286773 7845 1.36799666677779 1.33791053418676 1.3987593583398
11344 "S50" "S50" "All" "All" 6 197182 1294551.50577139 8008 1.30091308188587 1.27248213672785 1.3299792568984
11345 "S51" "S51" "All" "All" 0 7340254 99896571.0633281 1001934 1 NA NA
11345 "S51" "S51" "All" "All" 1 136328 65262.8345983981 3514 2.79280363366353 2.70174536448367 2.88693088502618
11345 "S51" "S51" "All" "All" 2 133463 64663.0292986002 2124 1.84362286223207 1.76674790402552 1.923842813341
11345 "S51" "S51" "All" "All" 3 135797 127832.372640168 3695 1.76686086799028 1.71065817363228 1.82491006967616
11345 "S51" "S51" "All" "All" 4 150207 378765.175484692 8087 1.60010456173756 1.56542996317564 1.63554720985374
11345 "S51" "S51" "All" "All" 5 125793 534314.528183247 7876 1.44980660886277 1.41798553530818 1.48234178047898
11345 "S51" "S51" "All" "All" 6 88687 593989.72283105 7043 1.36781182741519 1.33601578165288 1.40036459217738
11346 "S52" "S52" "All" "All" 0 7252240 96006276.4891983 930719 1 NA NA
11346 "S52" "S52" "All" "All" 1 460944 222805.087394266 5844 1.73759047892574 1.69340191629239 1.78293212225944
11346 "S52" "S52" "All" "All" 2 456243 220566.076427876 4011 1.20664231733597 1.16975319406391 1.24469476926802
11346 "S52" "S52" "All" "All" 3 463749 435554.611505352 8190 1.23922696038498 1.21249933861269 1.26654375012037
11346 "S52" "S52" "All" "All" 4 507850 1266816.43811663 24094 1.24418992370755 1.2282652960844 1.26032101630674
11346 "S52" "S52" "All" "All" 5 414791 1717568.46227263 31217 1.20475979905306 1.19111339569702 1.21856254715783
11346 "S52" "S52" "All" "All" 6 275029 1791811.56144921 30198 1.16682788884756 1.1532397291563 1.18057615235689
11347 "S53" "S53" "All" "All" 0 7358702 100635322.082544 1031131 1 NA NA
11347 "S53" "S53" "All" "All" 1 76558 37207.449854031 145 1.58600047437441 1.34773511359802 1.86638863923383
11347 "S53" "S53" "All" "All" 2 76239 37058.707380792 111 1.23261469663682 1.02335411136259 1.48466593674216
11347 "S53" "S53" "All" "All" 3 77972 73725.8320083839 202 1.1410931635422 0.99407606869003 1.30985308759985
11347 "S53" "S53" "All" "All" 4 85324 217739.051635601 615 1.16835832379671 1.0795316874302 1.26449384365415
11347 "S53" "S53" "All" "All" 5 72095 308423.083756269 861 1.09351101223054 1.02281008166652 1.16909908819155
11347 "S53" "S53" "All" "All" 6 51304 351922.519185568 1208 1.1641718621814 1.10023896338523 1.23181978624436
11348 "S54" "S54" "All" "All" 0 7377556 101616987.981541 1033608 1 NA NA
11348 "S54" "S54" "All" "All" 1 3450 1653.66835092447 40 2.84821877126022 2.08921129845248 3.88297257197876
11348 "S54" "S54" "All" "All" 2 3379 1638.28348678794 26 1.91702053466878 1.30523628110637 2.81555744621714
11348 "S54" "S54" "All" "All" 3 3440 3210.7712403623 58 2.21962177096582 1.71595545948237 2.87112394375994
11348 "S54" "S54" "All" "All" 4 3799 9389.68768620405 136 1.91085589475848 1.6152210991901 2.26060088762094
11348 "S54" "S54" "All" "All" 5 3125 13322.1149487237 183 1.81935637766221 1.57393911500441 2.10304045269938
11348 "S54" "S54" "All" "All" 6 2235 15196.2191107119 222 1.66877360885582 1.46303309954548 1.90344658537037
11349 "S55" "S55" "All" "All" 0 7378251 101645467.564683 1034018 1 NA NA
11349 "S55" "S55" "All" "All" 1 1197 580.376293135713 22 3.19056455517602 2.10081268006938 4.84560202693053
11349 "S55" "S55" "All" "All" 2 1183 574.179437083613 9 1.34898644296053 0.701893272091944 2.5926511845136
11349 "S55" "S55" "All" "All" 3 1212 1146.17847892806 25 1.77815308107805 1.20150420079417 2.63155832302329
11349 "S55" "S55" "All" "All" 4 1365 3450.68268582978 60 1.58926042664457 1.23396062513838 2.04686328902531
11349 "S55" "S55" "All" "All" 5 1161 4877.71172243431 71 1.52701397084876 1.21009568096859 1.92693164998399
11349 "S55" "S55" "All" "All" 6 795 5302.03306385209 68 1.32589282336582 1.04539031752639 1.68166066738857
11350 "S56" "S56" "All" "All" 0 7375711 101530894.133431 1032890 1 NA NA
11350 "S56" "S56" "All" "All" 1 8829 4287.16936896474 61 1.99554498394018 1.55264260116003 2.56478843228544
11350 "S56" "S56" "All" "All" 2 8850 4312.27079871248 43 1.38735506537088 1.02890750881128 1.8706774524699
11350 "S56" "S56" "All" "All" 3 9221 8748.44965192005 81 1.28995900564634 1.03751192946876 1.60383142495539
11350 "S56" "S56" "All" "All" 4 10604 27157.8251515832 243 1.18758673610726 1.04725611629477 1.34672143120806
11350 "S56" "S56" "All" "All" 5 9303 40137.8047159219 408 1.23837024646257 1.12382655958494 1.36458856061397
11350 "S56" "S56" "All" "All" 6 6661 45861.0732465005 547 1.25255163332428 1.15180701604474 1.36210803744782
11351 "S57" "S57" "All" "All" 0 7378471 101656178.825129 1034200 1 NA NA
11351 "S57" "S57" "All" "All" 1 380 183.356149412381 8 4.68466578507647 2.34281057224794 9.36742124089392
11351 "S57" "S57" "All" "All" 2 371 180.669002170821 NA NA NA NA
11351 "S57" "S57" "All" "All" 3 387 352.971015794596 NA NA NA NA
11351 "S57" "S57" "All" "All" 4 433 1083.99178830751 17 1.83151861944173 1.1385754536635 2.94619073559714
11351 "S57" "S57" "All" "All" 5 371 1562.59496968336 22 1.77652978289642 1.16975021153674 2.69806155056967
11351 "S57" "S57" "All" "All" 6 250 1856.31830975372 20 1.04947900789515 0.677073193915628 1.62671657645012
11352 "S58" "S58" "All" "All" 0 7378556 101659642.323699 1034242 1 NA NA
11352 "S58" "S58" "All" "All" 1 140 67.5068493150684 NA NA NA NA
11352 "S58" "S58" "All" "All" 2 141 68.9198068717717 NA NA NA NA
11352 "S58" "S58" "All" "All" 3 147 137.667265513886 NA NA NA NA
11352 "S58" "S58" "All" "All" 4 159 413.40593607306 7 3.44657954545429 1.64312008796148 7.22948410781182
11352 "S58" "S58" "All" "All" 5 139 562.51063702373 10 2.87567685080645 1.54726262219318 5.34461133594916
11352 "S58" "S58" "All" "All" 6 89 506.39217007261 7 1.7161031856355 0.818118581467719 3.59973506342431
11353 "S59" "S59" "All" "All" 0 7377896 101617598.113444 1033886 1 NA NA
11353 "S59" "S59" "All" "All" 1 3247 1580.29139905682 40 3.51663864252602 2.57951759448666 4.79420933919557
11353 "S59" "S59" "All" "All" 2 3188 1564.70635526611 17 1.56836896561746 0.974986242401884 2.52288812430039
11353 "S59" "S59" "All" "All" 3 3230 3081.02667864361 29 1.40372199358403 0.975469597533912 2.01998651752241
11353 "S59" "S59" "All" "All" 4 3553 9326.95562542107 87 1.43123945829347 1.15997684914369 1.76593730166975
11353 "S59" "S59" "All" "All" 5 3163 13939.3437981885 100 1.18207488156761 0.971671529075047 1.43803845622933
11353 "S59" "S59" "All" "All" 6 2357 14308.2890635527 114 1.28757298062917 1.07161525612972 1.54705167826166
11354 "S60" "S60" "All" "All" 0 7178784 92426464.7406243 978833 1 NA NA
11354 "S60" "S60" "All" "All" 1 627566 304979.705823789 2458 1.43764303428036 1.38184136486369 1.4956980928261
11354 "S60" "S60" "All" "All" 2 630357 306205.430720862 2116 1.25926604630231 1.20667627166672 1.3141478063371
11354 "S60" "S60" "All" "All" 3 653277 616890.08681039 3935 1.19443649423274 1.15761255729157 1.2324318095624
11354 "S60" "S60" "All" "All" 4 742323 1898695.01374354 11417 1.18153041382378 1.15991387768139 1.20354980283635
11354 "S60" "S60" "All" "All" 5 645446 2800999.17728123 15515 1.11993085379255 1.10227779566932 1.13786662691043
11354 "S60" "S60" "All" "All" 6 472104 3307164.57136013 19999 1.15170306490439 1.13549706571263 1.16814035875795
11355 "S61" "S61" "All" "All" 0 7093611 89814684.7709035 947165 1 NA NA
11355 "S61" "S61" "All" "All" 1 737961 357513.684594655 2958 1.19248446562176 1.15019986299474 1.23632356992875
11355 "S61" "S61" "All" "All" 2 745391 361752.11687252 2584 1.03935159158739 0.999977974324569 1.08027552473332
11355 "S61" "S61" "All" "All" 3 781493 735916.640459615 5006 1.00002809019397 0.972621023151624 1.02820744912183
11355 "S61" "S61" "All" "All" 4 921387 2329550.85487686 15451 0.990346565122446 0.974699564116267 1.00624474982615
11355 "S61" "S61" "All" "All" 5 811880 3573861.71925294 24384 0.991538418862465 0.978967608057817 1.00427065000726
11355 "S61" "S61" "All" "All" 6 617275 4488118.93940415 36725 1.02862106939295 1.01769867074792 1.03966069211971
11356 "S62" "S62" "All" "All" 0 7246453 95791771.6270455 981320 1 NA NA
11356 "S62" "S62" "All" "All" 1 428501 207517.671539786 2212 1.40344675729801 1.34609607408145 1.46324087744951
11356 "S62" "S62" "All" "All" 2 426608 206432.153701624 1950 1.25346581798984 1.19899224480228 1.31041427805736
11356 "S62" "S62" "All" "All" 3 437811 411192.472086234 3813 1.24111757363536 1.20226442177061 1.28122632899505
11356 "S62" "S62" "All" "All" 4 491284 1233093.9786511 11058 1.22507493155688 1.2023194408154 1.24826110015427
11356 "S62" "S62" "All" "All" 5 413003 1761741.91809267 15046 1.17233070602253 1.15359312106717 1.19137264186516
11356 "S62" "S62" "All" "All" 6 294361 2049648.9052474 18874 1.20005779324139 1.1827520984547 1.21761670006841
11357 "S63" "S63" "All" "All" 0 7251341 95871849.1141403 1002299 1 NA NA
11357 "S63" "S63" "All" "All" 1 402876 195824.237420466 1072 1.1515440272194 1.08459382634117 1.22262695436693
11357 "S63" "S63" "All" "All" 2 403810 195953.041357886 1035 1.1192621380691 1.05307163883753 1.18961302110263
11357 "S63" "S63" "All" "All" 3 416323 393059.939591287 1983 1.07170243450318 1.02550451570344 1.11998152180949
11357 "S63" "S63" "All" "All" 4 473264 1195662.19306834 6031 1.06641214592337 1.03974040932241 1.09376807400801
11357 "S63" "S63" "All" "All" 5 404883 1742262.88445243 8979 1.03915240490947 1.0177608226241 1.06099360146816
11357 "S63" "S63" "All" "All" 6 292007 2066787.31633356 12874 1.10154160107759 1.08242119646664 1.120999757641
11358 "S64" "S64" "All" "All" 0 7374893 101488037.553634 1032861 1 NA NA
11358 "S64" "S64" "All" "All" 1 12742 6177.99310577139 70 2.10278534340336 1.6636111088196 2.65789653422629
11358 "S64" "S64" "All" "All" 2 12676 6150.7236245228 46 1.38596026195408 1.03811064545932 1.85036716087803
11358 "S64" "S64" "All" "All" 3 12975 12203.7403772737 95 1.44348166959034 1.18052101321773 1.7650167232212
11358 "S64" "S64" "All" "All" 4 14461 36664.8693989071 256 1.22205818590243 1.08113989180044 1.38134409899918
11358 "S64" "S64" "All" "All" 5 12245 52387.5673852833 398 1.24207595281584 1.12581666674138 1.37034094283646
11358 "S64" "S64" "All" "All" 6 8765 59776.2788382364 547 1.22388382939737 1.12543117486411 1.33094911649417
11359 "S65" "S65" "All" "All" 0 7377839 101625023.778045 1033838 1 NA NA
11359 "S65" "S65" "All" "All" 1 2648 1291.50300172168 25 2.4211935749491 1.63602646627525 3.58318061976175
11359 "S65" "S65" "All" "All" 2 2655 1290.09966314844 15 1.49819952393325 0.903208200444083 2.48514330628331
11359 "S65" "S65" "All" "All" 3 2738 2582.60624298226 25 1.26109864803532 0.852130429361281 1.86634550918288
11359 "S65" "S65" "All" "All" 4 3068 7847.29952092223 79 1.25862458170342 1.00954142005977 1.56916378683532
11359 "S65" "S65" "All" "All" 5 2631 11234.0770491803 130 1.30464275826673 1.09857699066218 1.54936134760283
11359 "S65" "S65" "All" "All" 6 1846 12129.3628415301 161 1.3869467780773 1.18840689877822 1.61865550191323
11360 "S66" "S66" "All" "All" 0 7363310 100909584.499461 1027580 1 NA NA
11360 "S66" "S66" "All" "All" 1 57925 28134.9666442099 136 0.694999104910387 0.587473283491291 0.822205484742523
11360 "S66" "S66" "All" "All" 2 57638 27990.540811438 146 0.727304455417966 0.618392108486636 0.855398643694457
11360 "S66" "S66" "All" "All" 3 58800 55473.2993412681 345 0.835519617005983 0.751830503713937 0.928524483847547
11360 "S66" "S66" "All" "All" 4 64384 162944.268066472 1223 0.947195323788846 0.895534313444955 1.00183652143509
11360 "S66" "S66" "All" "All" 5 53771 227284.298038775 1918 0.953603777223368 0.911820236138558 0.997302020610662
11360 "S66" "S66" "All" "All" 6 37532 249986.854001048 2925 1.08401027489831 1.04531578382056 1.12413712131112
11361 "S67" "S67" "All" "All" 0 7377669 101626735.273606 1034010 1 NA NA
11361 "S67" "S67" "All" "All" 1 2366 1139.29276891983 6 0.909322416387328 0.408520855993076 2.02405151368454
11361 "S67" "S67" "All" "All" 2 2337 1125.52953813908 6 0.891748660197353 0.400625723084607 1.98493413463577
11361 "S67" "S67" "All" "All" 3 2402 2202.16555131372 13 0.955423015685835 0.554768858985641 1.6454296669991
11361 "S67" "S67" "All" "All" 4 2805 6632.72927614343 48 1.14199732928531 0.860596763848885 1.51541111340245
11361 "S67" "S67" "All" "All" 5 2259 9939.54633580358 69 1.00178973262992 0.791221698979177 1.26839629107435
11361 "S67" "S67" "All" "All" 6 1747 13624.1892881204 121 1.11429677027437 0.932412293630744 1.33166121974752
11362 "S68" "S68" "All" "All" 0 7374333 101495917.354323 1032408 1 NA NA
11362 "S68" "S68" "All" "All" 1 10016 4844.8871172992 45 0.972255078622274 0.725914785048504 1.30219132793065
11362 "S68" "S68" "All" "All" 2 10170 4929.89239464032 43 0.901734182847708 0.668754398464715 1.21587916039542
11362 "S68" "S68" "All" "All" 3 10675 10051.8958604686 89 0.899198642513149 0.730502311865021 1.1068523474391
11362 "S68" "S68" "All" "All" 4 12855 32099.6297851636 331 0.997091111828853 0.895232347020139 1.11053927910151
11362 "S68" "S68" "All" "All" 5 11277 50123.5016842578 533 0.933272275060044 0.857280567393748 1.01600009672878
11362 "S68" "S68" "All" "All" 6 8728 63431.565199491 824 0.977340129890331 0.912775124066668 1.04647213131576
11363 "S69" "S69" "All" "All" 0 7376437 101526659.482506 1033406 1 NA NA
11363 "S69" "S69" "All" "All" 1 10692 5186.46285650123 34 1.33158601732382 0.951450325417476 1.86359841829295
11363 "S69" "S69" "All" "All" 2 10411 5049.65965266861 32 1.2888707015676 0.91145138726176 1.82257409289815
11363 "S69" "S69" "All" "All" 3 10401 9843.68145070739 53 1.09083542414971 0.83336206703068 1.42785707396023
11363 "S69" "S69" "All" "All" 4 11144 28753.288052998 144 0.937761280702616 0.796439438877575 1.10415955897958
11363 "S69" "S69" "All" "All" 5 9508 41063.0922449285 262 1.09229815521381 0.967710476891194 1.23292584752872
11363 "S69" "S69" "All" "All" 6 6905 44843.0596002695 342 1.04982455852581 0.944217057551181 1.16724390315747
11364 "S70" "S70" "All" "All" 0 7342237 99983392.8581256 953102 1 NA NA
11364 "S70" "S70" "All" "All" 1 182942 84904.2938318736 14525 4.14984725139403 4.08192953847586 4.21889502196865
11364 "S70" "S70" "All" "All" 2 168629 80574.001369863 6971 2.24938531172913 2.19682959800059 2.30319833874589
11364 "S70" "S70" "All" "All" 3 165592 152543.302627442 11150 2.04053824244246 2.00258553025632 2.07921022895697
11364 "S70" "S70" "All" "All" 4 167494 405695.248529082 23164 1.94841090966527 1.92289359750175 1.97426684338377
11364 "S70" "S70" "All" "All" 5 124608 491162.025480949 17024 1.75607570913167 1.72946159482514 1.78309937926901
11364 "S70" "S70" "All" "All" 6 75226 463126.996399431 8337 1.46416652206 1.43277482015112 1.4962460075165
11365 "S71" "S71" "All" "All" 0 7366245 101102291.783397 1029694 1 NA NA
11365 "S71" "S71" "All" "All" 1 38413 18493.2072310802 499 4.13583111573432 3.7883163023547 4.5152246150207
11365 "S71" "S71" "All" "All" 2 38240 18580.6950894528 234 2.07013531023341 1.82115032703866 2.35316115262361
11365 "S71" "S71" "All" "All" 3 39390 37260.6713077326 375 1.73349891326117 1.56659834832436 1.91818055054878
11365 "S71" "S71" "All" "All" 4 45042 114421.267505053 915 1.53554421625189 1.43915152945325 1.63839317251077
11365 "S71" "S71" "All" "All" 5 38831 169046.810704394 1129 1.37730793831778 1.29920455575181 1.46010660796633
11365 "S71" "S71" "All" "All" 6 28730 201304.291129576 1427 1.28635829280214 1.22119934418187 1.35499389624172
11366 "S72" "S72" "All" "All" 0 7342679 100654133.34698 884608 1 NA NA
11366 "S72" "S72" "All" "All" 1 180261 75435.8179279886 35946 7.43021132537102 7.35084453242201 7.51043503860929
11366 "S72" "S72" "All" "All" 2 145021 67966.7456621005 10090 2.34730549146165 2.30144700197843 2.39407775434737
11366 "S72" "S72" "All" "All" 3 139053 124036.580634778 16349 2.05377188009398 2.02194852870185 2.08609609769485
11366 "S72" "S72" "All" "All" 4 136299 293808.922052549 40085 2.11493574780485 2.0933289426439 2.13676557287432
11366 "S72" "S72" "All" "All" 5 82475 272828.966846321 33412 2.09647620543532 2.0731414826884 2.12007357754323
11366 "S72" "S72" "All" "All" 6 33969 173188.346260948 13783 1.89629445954601 1.86413495027334 1.92900877523788
11367 "S73" "S73" "All" "All" 0 7374733 101470804.484737 1024214 1 NA NA
11367 "S73" "S73" "All" "All" 1 23273 10843.750183397 1660 3.88399349445757 3.70135360005701 4.07564558672707
11367 "S73" "S73" "All" "All" 2 21462 10295.4444943484 703 1.80077755221534 1.67239731602083 1.9390127940879
11367 "S73" "S73" "All" "All" 3 20935 19429.0460812935 1048 1.44932091926183 1.36411260107996 1.53985171410848
11367 "S73" "S73" "All" "All" 4 20833 50233.3505576765 2649 1.51753222778642 1.46072288175528 1.5765509605786
11367 "S73" "S73" "All" "All" 5 14924 54973.39784415 2480 1.47261782461479 1.41568047652194 1.5318451397317
11367 "S73" "S73" "All" "All" 6 7889 44819.252466502 1519 1.41362526508118 1.34417678504328 1.48666188280546
11368 "S74" "S74" "All" "All" 0 7378429 101654293.352092 1034106 1 NA NA
11368 "S74" "S74" "All" "All" 1 590 281.666359757467 15 3.20782944613223 1.93387575068491 5.32100873172881
11368 "S74" "S74" "All" "All" 2 573 279.589243206827 NA NA NA NA
11368 "S74" "S74" "All" "All" 3 592 555.399782917884 15 1.60678848643795 0.968670790993412 2.66527004236585
11368 "S74" "S74" "All" "All" 4 664 1629.0856576091 45 1.67178133252566 1.24820139890702 2.23910406303709
11368 "S74" "S74" "All" "All" 5 529 2182.38081443222 40 1.16659886228174 0.855715129650669 1.59042753636089
11368 "S74" "S74" "All" "All" 6 336 2177.25241410285 48 1.21799352833538 0.917866719512366 1.61625669994334
11369 "S75" "S75" "All" "All" 0 7378443 101649211.885066 1034026 1 NA NA
11369 "S75" "S75" "All" "All" 1 1431 694.360131746388 38 4.59201430215991 3.34125580013055 6.31097904878079
11369 "S75" "S75" "All" "All" 2 1395 688.012433565388 11 1.34307281914333 0.743788182047082 2.42521277033065
11369 "S75" "S75" "All" "All" 3 1392 1347.80419193053 32 2.05710793778656 1.45472096448654 2.90893798261722
11369 "S75" "S75" "All" "All" 4 1428 3899.32465753425 69 1.78480655652104 1.40965517933872 2.25979692827778
11369 "S75" "S75" "All" "All" 5 1265 3421.62756942886 58 1.31349824774488 1.01544533452088 1.69903547554621
11369 "S75" "S75" "All" "All" 6 326 2135.71231379594 39 1.26745599340155 0.926032921269873 1.73475981070584
11370 "S76" "S76" "All" "All" 0 7374282 101468879.245468 1032264 1 NA NA
11370 "S76" "S76" "All" "All" 1 14383 6971.15599221499 97 1.29952224141849 1.06500713862519 1.58567768674426
11370 "S76" "S76" "All" "All" 2 14322 6936.91872146119 63 0.845846579198912 0.660763933556775 1.08277162116178
11370 "S76" "S76" "All" "All" 3 14645 13758.2955835018 126 0.842905538642565 0.707852198017112 1.00372612964202
11370 "S76" "S76" "All" "All" 4 16408 41158.012860244 402 0.893875820968824 0.810613813520246 0.985690065954858
11370 "S76" "S76" "All" "All" 5 13778 57782.7765177034 602 0.956061927079089 0.882636081678953 1.03559601446551
11370 "S76" "S76" "All" "All" 6 9368 65912.3212216483 719 1.04042478375642 0.967040642018926 1.11937770101849
11371 "S77" "S77" "All" "All" 0 7378532 101658540.37538 1034139 1 NA NA
11371 "S77" "S77" "All" "All" 1 302 132.405434538513 37 7.20933572101162 5.22334863882738 9.95042168005124
11371 "S77" "S77" "All" "All" 2 267 130.997275245153 NA NA NA NA
11371 "S77" "S77" "All" "All" 3 272 253.907620330863 13 1.3880087285728 0.805946691248097 2.39044126803322
11371 "S77" "S77" "All" "All" 4 288 688.107672729994 48 2.35279376777861 1.77302899295152 3.12213648829443
11371 "S77" "S77" "All" "All" 5 207 812.20757541732 19 1.40129424529673 0.893811736713705 2.19691181178873
11371 "S77" "S77" "All" "All" 6 124 840.72540609327 13 1.29600668602456 0.752516908671299 2.23202071723019
11372 "S78" "S78" "All" "All" 0 7378537 101659619.808504 1034109 1 NA NA
11372 "S78" "S78" "All" "All" 1 217 92.1608353918721 39 12.4697446516669 9.11062007077889 17.0673928305389
11372 "S78" "S78" "All" "All" 2 182 86.2289767198145 9 3.26170332698385 1.69710032264594 6.26875644963098
11372 "S78" "S78" "All" "All" 3 186 167.74388801557 13 2.32403151112457 1.34945483111875 4.00244775901257
11372 "S78" "S78" "All" "All" 4 198 459.991241859421 42 2.57681735362145 1.90430215905052 3.4868351339975
11372 "S78" "S78" "All" "All" 5 138 520.521094393294 37 2.40693058335744 1.74390560234192 3.32203464758727
11372 "S78" "S78" "All" "All" 6 74 452.271824238342 24 2.18060219671535 1.46157551864661 3.25335631286632
11373 "S79" "S79" "All" "All" 0 7378190 101631036.016304 1033353 1 NA NA
11373 "S79" "S79" "All" "All" 1 3672 1738.10200613818 177 4.26723101805155 3.68261722178436 4.94465198655597
11373 "S79" "S79" "All" "All" 2 3432 1660.77680964144 67 1.83627925602297 1.4452484342517 2.33310856887116
11373 "S79" "S79" "All" "All" 3 3318 3075.43654465155 101 1.49908208480577 1.23344933070782 1.82192088563219
11373 "S79" "S79" "All" "All" 4 3248 8115.64007785013 233 1.40499969560679 1.23567115398735 1.59753194714083
11373 "S79" "S79" "All" "All" 5 2173 8211.34027247548 207 1.63190983220471 1.42404928263911 1.87011062953592
11373 "S79" "S79" "All" "All" 6 1305 7561.41434987648 135 1.55445539913282 1.31313267978616 1.84012752487942
11374 "S80" "S80" "All" "All" 0 7265391 96472413.4697133 976390 1 NA NA
11374 "S80" "S80" "All" "All" 1 372640 180270.673583352 4502 2.33017082089819 2.2628919473466 2.39944998740752
11374 "S80" "S80" "All" "All" 2 371428 180154.44661277 2795 1.51259506972776 1.45744652221367 1.56983039177975
11374 "S80" "S80" "All" "All" 3 382184 360795.816632982 5314 1.51026037242858 1.4700605455029 1.55155949154993
11374 "S80" "S80" "All" "All" 4 430184 1094568.01999401 13805 1.45332783057115 1.4290826413916 1.47798435299436
11374 "S80" "S80" "All" "All" 5 368519 1576967.12478479 15923 1.35183795205055 1.33080149896921 1.37320693583508
11374 "S80" "S80" "All" "All" 6 261766 1796229.17504304 15544 1.28160671539412 1.26130404096722 1.3022361933319
11375 "S81" "S81" "All" "All" 0 7332311 99446554.9692717 996754 1 NA NA
11375 "S81" "S81" "All" "All" 1 179085 85870.0257728872 3963 2.90091351283911 2.81175399585852 2.99290023998102
11375 "S81" "S81" "All" "All" 2 175135 84865.755370911 2239 1.74805593922097 1.67702630401623 1.8220940001524
11375 "S81" "S81" "All" "All" 3 177102 167026.400606333 3889 1.60983033255522 1.55989795063017 1.661361051579
11375 "S81" "S81" "All" "All" 4 193578 487341.625713003 9168 1.44377612133097 1.41435437959631 1.47380990125012
11375 "S81" "S81" "All" "All" 5 159775 669056.462078 9852 1.31202321641741 1.28620468799733 1.3383600110326
11375 "S81" "S81" "All" "All" 6 109104 720683.487551463 8408 1.25715193847796 1.23035015007594 1.28453757356907
11376 "S82" "S82" "All" "All" 0 7308141 98611600.9702972 980304 1 NA NA
11376 "S82" "S82" "All" "All" 1 240524 115971.497245303 3870 2.5964834261651 2.51577299314318 2.67978319217388
11376 "S82" "S82" "All" "All" 2 237740 114841.01991167 2085 1.44176879329422 1.38112024461547 1.5050805760188
11376 "S82" "S82" "All" "All" 3 242230 226806.988030541 4173 1.47103431247102 1.42696806683022 1.51646136922597
11376 "S82" "S82" "All" "All" 4 267990 664691.112381166 11786 1.44601088094235 1.4199687234912 1.47253065029685
11376 "S82" "S82" "All" "All" 5 220851 922355.300127255 15421 1.37664416335968 1.35490050982985 1.39873676241384
11376 "S82" "S82" "All" "All" 6 148773 1005131.83837114 16634 1.32836297969017 1.3080241062595 1.3490181085862
11377 "S83" "S83" "All" "All" 0 7245073 95637662.1642414 1002643 1 NA NA
11377 "S83" "S83" "All" "All" 1 404954 197115.608151808 850 0.947948080466173 0.886279958772177 1.01390712309957
11377 "S83" "S83" "All" "All" 2 407880 198001.044711431 734 0.80321498204392 0.74713128286323 0.863508625829975
11377 "S83" "S83" "All" "All" 3 421773 398536.188981211 1547 0.822120945700603 0.782114603472098 0.864173672706222
11377 "S83" "S83" "All" "All" 4 484631 1229522.88588966 5215 0.846758871518489 0.824003819111681 0.870142309859959
11377 "S83" "S83" "All" "All" 5 422754 1824088.28390598 9025 0.875873288663604 0.857874613628893 0.894249585669938
11377 "S83" "S83" "All" "All" 6 303814 2176472.55048282 14259 0.932146602008797 0.916713544113726 0.947839478554441
11378 "S84" "S84" "All" "All" 0 7378134 101638450.15201 1033713 1 NA NA
11378 "S84" "S84" "All" "All" 1 2363 1136.78051500861 46 2.43885907954575 1.82675761587519 3.25606066080806
11378 "S84" "S84" "All" "All" 2 2263 1087.36979564339 35 1.98755064408349 1.42703760713758 2.76822246522327
11378 "S84" "S84" "All" "All" 3 2226 2059.28748409312 45 1.33578936119443 0.997343624008191 1.78908570178573
11378 "S84" "S84" "All" "All" 4 2272 5451.44403024178 145 1.61759181276192 1.37459464110953 1.90354537582247
11378 "S84" "S84" "All" "All" 5 1676 6515.69751478404 142 1.39790435993934 1.18587906749077 1.64783800735452
